"OS_TOID","EASTING","NORTHING","LATITUDE","LONGITUDE","OA","LSOA","MSOA","WARD_CODE","WARD","ADMINISTRATIVE_AREA","KWH","PEAK_KW","DECS","EPCS","RESI_COUNT","NONRESI_COUNT","DEMAND_ESTIMATION_METHOD"
"osgb1000001802806395",533163.47,181556.09,51.5172403,-0.0821884,"E00166755","E01032739","E02000001","E05009292","Bishopsgate","CITY OF LONDON",15077.7738763274,26.012077331543,0,0,0,3,"Building geometry prediction"
"osgb1000001802807144",533324,181345,51.5153054,-0.079956,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",367325.032597521,123.480239868164,0,0,0,4,"Building geometry prediction"
"osgb1000001802807145",533483,181244,51.5143603,-0.0777041,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",121853.773649805,55.5574073791504,0,0,1,1,"Building geometry prediction"
"osgb1000001802807662",531874,181391,51.516059,-0.1008236,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",47704.0414577666,35.0398902893066,0,0,0,1,"Building geometry prediction"
"osgb1000001802807835",531970.67,181736.09,51.5191377,-0.099302,"E00190407","E01032740","E02000001","E05009304","Farringdon Within","CITY OF LONDON",13392.9147092068,25.5458698272705,0,1,0,1,"Building geometry prediction"
"osgb1000001802808254",532015,181751,51.5192613,-0.0986579,"E00190405","E01032740","E02000001","E05009304","Farringdon Within","CITY OF LONDON",31168.8664161932,30.4645442962646,0,1,0,2,"Building geometry prediction"
"osgb1000001802808272",532330,181940,51.5208861,-0.0940495,"E00190437","E01000003","E02000001","E05009302","Cripplegate","CITY OF LONDON",111525.937796174,52.6996536254883,0,202,202,1,"Building geometry prediction"
"osgb1000001802809505",531632,181054,51.5130869,-0.104435,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",139499.99832984,60.4401817321777,0,0,0,2,"Building geometry prediction"
"osgb1000001802809506",531826,181133,51.5137516,-0.1016114,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",295847.418277634,103.702110290527,0,1,0,3,"Building geometry prediction"
"osgb1000001802809507",531715.22,181159.32,51.514014,-0.1031971,"E00190440","E01032740","E02000001","E05009304","Farringdon Within","CITY OF LONDON",1612336,822.0423568,1,0,0,9,"DEC data"
"osgb1000001802811710",531285,181149,51.5140212,-0.1093973,"E00000025","E01032740","E02000001","E05009305","Farringdon Without","CITY OF LONDON",17143.3767792188,26.5836372375488,0,0,0,1,"Building geometry prediction"
"osgb1000001802811926",533613,180816,51.5104833,-0.0759939,"E00000029","E01000005","E02000001","E05009310","Tower","CITY OF LONDON",130679.057944961,57.9993934631348,0,0,0,1,"Building geometry prediction"
"osgb1000001802811971",533406,181177,51.5137764,-0.0788385,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",219287.44294638,82.5176773071289,0,22,22,3,"Building geometry prediction"
"osgb1000001802811973",533394,181164,51.5136624,-0.0790163,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",59314.9668157459,38.2526779174805,0,12,12,1,"Building geometry prediction"
"osgb1000001802811975",533400,181197,51.5139575,-0.0789174,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",112934.534779143,53.0894165039062,0,0,0,3,"Building geometry prediction"
"osgb1000001802811979",533050,181026,51.5125033,-0.0840228,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",49531.9343802147,35.5456771850586,0,3,3,2,"Building geometry prediction"
"osgb1000001802811982",533405,181163,51.5136508,-0.0788582,"E00190458","E01032739","E02000001","E05009289","Aldgate","CITY OF LONDON",68127.3174683679,40.691089630127,0,8,8,1,"Building geometry prediction"
"osgb1000001802811991",533091,181036,51.5125836,-0.0834286,"E00190458","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",9055.59036078478,24.3457164764404,0,0,0,1,"Building geometry prediction"
"osgb1000001802812394",533553,181445,51.51615,-0.0766198,"E00000030","E01000005","E02000001","E05009308","Portsoken","CITY OF LONDON",24510.7817286831,28.6222267150879,0,0,0,1,"Building geometry prediction"
"osgb1000001802812406",533588,181404,51.5157733,-0.0761312,"E00000030","E01000005","E02000001","E05009308","Portsoken","CITY OF LONDON",28115.2807534002,31.470552444458,0,4,4,0,"Building geometry prediction"
"osgb1000001802812411",533628,181043,51.5125197,-0.0756919,"E00000029","E01000005","E02000001","E05009310","Tower","CITY OF LONDON",96666.1073569529,48.5878791809082,0,14,14,1,"Building geometry prediction"
"osgb1000001802812412",533626,181144,51.5134278,-0.0756824,"E00000029","E01000005","E02000001","E05009310","Tower","CITY OF LONDON",295905.934952848,103.718299865723,0,0,0,2,"Building geometry prediction"
"osgb1000001802812644",533063,180831,51.5107479,-0.0839092,"E00190458","E01032739","E02000001","E05009294","Bridge","CITY OF LONDON",55941.0446973658,37.3190994262695,0,0,0,1,"Building geometry prediction"
"osgb1000001802812645",533054,180833,51.510768,-0.084038,"E00190458","E01032739","E02000001","E05009294","Bridge","CITY OF LONDON",59953.6477399753,38.4294052124023,0,0,0,1,"Building geometry prediction"
"osgb1000001802812649",533135,180973,51.512007,-0.0828187,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",13779.8958096938,25.6529502868652,0,1,0,1,"Building geometry prediction"
"osgb1000001802814909",531759,181412,51.5162745,-0.1024721,"E00190440","E01032740","E02000001","E05009304","Farringdon Within","CITY OF LONDON",334877.059762451,114.501762390137,0,1,1,4,"Building geometry prediction"
"osgb1000001802814910",531775,181168,51.514078,-0.1023328,"E00000024","E01032739","E02000001","E05009304","Farringdon Within","CITY OF LONDON",469870.293217843,151.854904174805,0,1,0,4,"Building geometry prediction"
"osgb1000001802817036",531915,181045,51.51294,-0.1003624,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",447486.123560944,145.661117553711,0,0,0,1,"Building geometry prediction"
"osgb1000001802817037",531933,181045,51.5129358,-0.1001032,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",1634501.78469314,474.112884521484,0,0,0,4,"Building geometry prediction"
"osgb1000001802818001",533022,180933,51.5116742,-0.0844612,"E00166755","E01032739","E02000001","E05009294","Bridge","CITY OF LONDON",554351.388939035,175.231140136719,0,0,0,3,"Building geometry prediction"
"osgb1000001802818003",533117,180961,51.5119034,-0.0830824,"E00166755","E01032739","E02000001","E05009306","Langbourn","CITY OF LONDON",349721.322187744,118.609230041504,0,0,0,3,"Building geometry prediction"
"osgb1000001802818147",532830,181403,51.515943,-0.0870494,"E00166755","E01032739","E02000001","E05009295","Broad Street","CITY OF LONDON",2148463.72007932,616.328125,0,1,0,3,"Building geometry prediction"
"osgb1000001802818171",532630,181250,51.514615,-0.0899876,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",1174527.31143927,346.836181640625,0,0,0,2,"Building geometry prediction"
"osgb1000001802821533",531585,180982,51.5124507,-0.1051388,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",633290.944307364,197.074020385742,0,0,0,1,"Building geometry prediction"
"osgb1000001802822090",533406,181477,51.5164723,-0.078725,"E00000030","E01000005","E02000001","E05009292","Bishopsgate","CITY OF LONDON",72879.4782419276,42.006031036377,0,0,0,1,"Building geometry prediction"
"osgb1000001802822092",533418,181504,51.5167121,-0.078542,"E00000030","E01000005","E02000001","E05009292","Bishopsgate","CITY OF LONDON",289418.178840764,101.923118591309,0,0,0,1,"Building geometry prediction"
"osgb1000001802822093",533395,181509,51.5167625,-0.0788714,"E00000030","E01000005","E02000001","E05009292","Bishopsgate","CITY OF LONDON",607472.75943782,189.930038452148,0,0,0,4,"Building geometry prediction"
"osgb1000001802826260",532746,180705,51.5096901,-0.088522,"E00166755","E01032739","E02000001","E05009303","Dowgate","CITY OF LONDON",3147517.34659635,892.770080566406,0,0,0,1,"Building geometry prediction"
"osgb1000001802828398",532612,180961,51.5120221,-0.0903555,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",3715075.73613947,1049.81567382812,0,0,0,8,"Building geometry prediction"
"osgb1000001802828399",532703,180996,51.5123153,-0.0890317,"E00166755","E01032739","E02000001","E05009312","Walbrook","CITY OF LONDON",529233.274254762,168.280868530273,0,1,0,1,"Building geometry prediction"
"osgb1000001802829929",531576,181270,51.515041,-0.105161,"E00000025","E01032740","E02000001","E05009304","Farringdon Within","CITY OF LONDON",581962.291567245,182.871185302734,0,3,0,2,"Building geometry prediction"
"osgb1000001802833843",532251,181165,51.51394,-0.0954782,"E00166757","E01032739","E02000001","E05009293","Bread Street","CITY OF LONDON",1164960.50764724,344.189025878906,0,1,0,3,"Building geometry prediction"
"osgb1000001802833846",532243,181167,51.5139598,-0.0955927,"E00166757","E01032739","E02000001","E05009293","Bread Street","CITY OF LONDON",2341192.31342871,669.656860351562,0,3,0,20,"Building geometry prediction"
"osgb1000001802833847",532208,181111,51.5134647,-0.0961178,"E00166757","E01032739","E02000001","E05009293","Bread Street","CITY OF LONDON",750034.682033554,229.377456665039,0,1,0,10,"Building geometry prediction"
"osgb1000001802833848",532269,181167,51.5139537,-0.0952182,"E00000024","E01032739","E02000001","E05009293","Bread Street","CITY OF LONDON",1029218.52418624,306.628692626953,0,3,0,12,"Building geometry prediction"
"osgb1000001802833849",532289,181098,51.513329,-0.094956,"E00166757","E01032739","E02000001","E05009293","Bread Street","CITY OF LONDON",1461766.9492131,426.316497802734,0,3,0,15,"Building geometry prediction"
"osgb1000001802834353",532562.08,181299.76,51.5150781,-0.0909471,"E00166755","E01032739","E02000001","E05009299","Coleman Street","CITY OF LONDON",1152906.7451586,340.853698730469,0,1,0,4,"Building geometry prediction"
"osgb1000001802837818",532664,180645,51.5091701,-0.0897254,"E00166755","E01032739","E02000001","E05009303","Dowgate","CITY OF LONDON",209148.672284398,79.7122344970703,0,0,0,1,"Building geometry prediction"
"osgb1000001802837838",532650.57,180741.65,51.5100419,-0.0898825,"E00166755","E01032739","E02000001","E05009303","Dowgate","CITY OF LONDON",4951894.49674776,1392.04821777344,0,1,0,1,"Building geometry prediction"
"osgb1000001802839491",533567,181272,51.514592,-0.0764837,"E00000029","E01000005","E02000001","E05009289","Aldgate","CITY OF LONDON",4652780.12163916,1309.28198242188,0,0,0,4,"Building geometry prediction"
"osgb1000001802841949",531242,181342,51.5157657,-0.1099448,"E00000028","E01032740","E02000001","E05009305","Farringdon Without","CITY OF LONDON",2357702.75971009,674.225341796875,0,0,0,3,"Building geometry prediction"
"osgb1000001802842030",533699,180838,51.5106607,-0.074747,"E00000029","E01000005","E02000001","E05009310","Tower","CITY OF LONDON",527847.426750291,167.897399902344,0,0,0,2,"Building geometry prediction"
"osgb1000005575254",530994,181601,51.5181508,-0.1134207,"E00000028","E01032740","E02000001","E05009305","Farringdon Without","CITY OF LONDON",99761.3886499902,49.4443550109863,0,0,0,1,"Building geometry prediction"
"osgb1000005575255",530981,181600,51.5181448,-0.1136083,"E00000028","E01032740","E02000001","E05009305","Farringdon Without","CITY OF LONDON",171591.672433907,69.320068359375,0,0,0,1,"Building geometry prediction"
"osgb1000005575318",530980,181581,51.5179743,-0.1136298,"E00000028","E01032740","E02000001","E05009305","Farringdon Without","CITY OF LONDON",71841.9913227437,41.7189559936523,0,0,0,1,"Building geometry prediction"
"osgb1000005575319",530993,181574,51.5179083,-0.1134451,"E00000028","E01032740","E02000001","E05009305","Farringdon Without","CITY OF LONDON",165115.378639909,67.5280532836914,0,9,9,2,"Building geometry prediction"
"osgb1000005730234",531990,180834,51.5110263,-0.0993612,"E00000024","E01032739","E02000001","E05009309","Queenhithe","CITY OF LONDON",3654576,1835.6060688,2,0,0,1,"DEC data"
"osgb1000005730242",531950,180892,51.5115569,-0.0999156,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",1553744.06465949,451.766906738281,0,0,0,1,"Building geometry prediction"
"osgb1000005730255",531673.19,180862.050000001,51.5113523,-0.1039134,"E00000024","E01032739","E02000001","E05009297","Castle Baynard","CITY OF LONDON",210465.129325349,80.0764999389648,0,0,0,1,"Building geometry prediction"
"osgb1000005730262",531603,180885,51.5115748,-0.1049157,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",3198942.5182203,906.999633789062,0,0,0,1,"Building geometry prediction"
"osgb1000005730268",531621,180961,51.5122536,-0.1046281,"E00000025","E01032740","E02000001","E05009297","Castle Baynard","CITY OF LONDON",797516.704135176,242.515914916992,0,0,0,1,"Building geometry prediction"
